date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
19-06-2025,37,FLASHBACK,Favé,66,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
19-06-2025,38,Temps en temps,Zola & Koba LaD,64,153649,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273353d562215d48a6f5dbbeb45
19-06-2025,39,Parler tout bas,Bouss,57,201750,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2731664d57b9f230be7a34e4e3e
19-06-2025,40,Casanova,Soolking & Gazo,72,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
19-06-2025,41,Dolce Camara,Booba,64,178401,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560
19-06-2025,42,Bottega,Eva,57,178000,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732a30ba77c1c02c7f8755d2b5
19-06-2025,43,Pyramide,Werenoi,66,208405,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
19-06-2025,44,Belong Together,Mark Ambor,87,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
19-06-2025,45,TEXAS HOLD 'EM,Beyoncé,77,233456,album,27,TRUE,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
19-06-2025,46,TI TI TI,Gradur & SDM & Rsko,53,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
19-06-2025,47,Vrais salauds (feat. Gazo & Kore),Lacrim,50,149000,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273e3d45049f4fd0b3f1bc8f1f9
19-06-2025,48,The Door,Teddy Swims,80,212648,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
19-06-2025,49,LUNCH,Billie Eilish,92,179586,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
19-06-2025,50,LOCO,GIMS,59,161354,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273fae52135c3e8f4e74580a960
20-06-2025,1,Imagine,Carbonne,78,165775,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c30a309dcc36ab8d5258c75b
20-06-2025,2,SPIDER,GIMS & DYSTINCT,77,188818,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff
20-06-2025,3,Gata Only,FloyyMenor & Cris Mj,93,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
20-06-2025,4,Mélanine,Heuss L'enfoiré,50,181973,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27326914a6e0c0bf91815d0fc24
20-06-2025,5,Wayeh,THEODORT,66,148786,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273d726484fcdb087409ded0765
20-06-2025,6,Aucune attache,KeBlack,72,161977,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734554f6ef4b73557ab553bc21
20-06-2025,7,Beautiful Things,Benson Boone,87,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
20-06-2025,8,Espresso,Sabrina Carpenter,96,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
20-06-2025,9,Boucan (feat. Franglish),KeBlack & Franglish,73,171216,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27378ed0170fe04ce8369809eb3
20-06-2025,10,Petit génie,Jungeli & Imen Es & Alonzo,74,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
20-06-2025,11,Hakayet,VEN1,48,158208,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9
20-06-2025,12,The Sound of Silence - CYRIL Remix,Disturbed & CYRIL,82,185238,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c
20-06-2025,13,Confidences,Vacra & PLK,69,128197,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273926932217b903ec61c4ce2e9
20-06-2025,14,Position,Franglish,73,141226,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
20-06-2025,15,Stumblin' In,CYRIL,84,213363,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
20-06-2025,16,MAMI WATA,Gazo & Tiakola,73,233240,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
20-06-2025,17,I Don't Wanna Wait,David Guetta & OneRepublic,85,149667,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
20-06-2025,18,i like the way you kiss me,Artemas,93,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
20-06-2025,19,I love you,Dadju & Tayc,64,237866,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273f0af4b473392e424af058137
20-06-2025,20,Oh qu'elle est belle,Jul,69,220013,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61
20-06-2025,21,Tu connais,Werenoi,67,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
20-06-2025,22,GARS DU ZOO,UZI,68,165586,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2738957c7fcbd3b3a44213f8010
20-06-2025,23,Michael Jordan,DA Uzi,69,223141,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273aed8622b122cd69944f478df
20-06-2025,24,Ceux qu'on était,Pierre Garnier,56,174426,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
20-06-2025,25,Lose Control,Teddy Swims,87,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
20-06-2025,26,Training Season,Dua Lipa,78,209487,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273361debc2873b3aa493304b6d
20-06-2025,27,Too Sweet,Hozier,86,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
20-06-2025,28,Faut pas,PLK,68,138933,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b273478b7d68b5755066144886e5
20-06-2025,29,Nous on sait,Pierre Garnier,58,181053,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
20-06-2025,30,Si No Estás,iñigo quintero,80,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
20-06-2025,31,Maudit,Werenoi,66,197568,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
20-06-2025,32,FLASHBACK,Favé,66,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
20-06-2025,33,Temps en temps,Zola & Koba LaD,64,153649,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273353d562215d48a6f5dbbeb45
20-06-2025,34,Avec classe (feat. Aya Nakamura & Trinix),Corneille & Aya Nakamura & Trinix,68,186071,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bc74132d7dc7929e022a7d4f
20-06-2025,35,BIRDS OF A FEATHER,Billie Eilish,94,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
20-06-2025,36,TI TI TI,Gradur & SDM & Rsko,57,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
20-06-2025,37,Pyramide,Werenoi,67,208405,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
20-06-2025,38,SURVIE,Maes & Ninho,68,174530,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27310195a3a69d46b2d26fd150c
20-06-2025,39,Casanova,Soolking & Gazo,72,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
20-06-2025,40,Please Please Please,Sabrina Carpenter,91,186365,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
20-06-2025,41,barcelona92,Green Montana,67,172280,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273344403ed94dcda43160ad0f3
20-06-2025,42,Bottega,Eva,58,178000,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732a30ba77c1c02c7f8755d2b5
20-06-2025,43,Belong Together,Mark Ambor,88,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
20-06-2025,44,Dolce Camara,Booba,64,178401,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560
20-06-2025,45,Parler tout bas,Bouss,58,201750,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2731664d57b9f230be7a34e4e3e
20-06-2025,46,42,Aya Nakamura,28,175842,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27363f63e5e89228b35d881e9c8
20-06-2025,47,LOCO,GIMS,59,161354,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273fae52135c3e8f4e74580a960
20-06-2025,48,CŒUR DE ICE,Naps & Gazo,56,204080,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c802767b4d0635e41eeca23b
20-06-2025,49,TEXAS HOLD 'EM,Beyoncé,77,233456,album,27,TRUE,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
20-06-2025,50,The Door,Teddy Swims,80,212648,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
21-06-2025,1,Imagine,Carbonne,78,165775,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c30a309dcc36ab8d5258c75b
21-06-2025,2,SPIDER,GIMS & DYSTINCT,78,188818,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff
21-06-2025,3,Gata Only,FloyyMenor & Cris Mj,93,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
21-06-2025,4,Mélanine,Heuss L'enfoiré,52,181973,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27326914a6e0c0bf91815d0fc24
21-06-2025,5,Aucune attache,KeBlack,72,161977,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734554f6ef4b73557ab553bc21
21-06-2025,6,Beautiful Things,Benson Boone,87,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
21-06-2025,7,Wayeh,THEODORT,66,148786,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273d726484fcdb087409ded0765
21-06-2025,8,Espresso,Sabrina Carpenter,96,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
21-06-2025,9,Boucan (feat. Franglish),KeBlack & Franglish,73,171216,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27378ed0170fe04ce8369809eb3
21-06-2025,10,Petit génie,Jungeli & Imen Es & Alonzo,75,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
21-06-2025,11,Hakayet,VEN1,54,158208,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9
21-06-2025,12,The Sound of Silence - CYRIL Remix,Disturbed & CYRIL,83,185238,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c
21-06-2025,13,Position,Franglish,73,141226,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
21-06-2025,14,Confidences,Vacra & PLK,69,128197,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273926932217b903ec61c4ce2e9
21-06-2025,15,Stumblin' In,CYRIL,84,213363,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
21-06-2025,16,I Don't Wanna Wait,David Guetta & OneRepublic,85,149667,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
21-06-2025,17,MAMI WATA,Gazo & Tiakola,73,233240,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
21-06-2025,18,Tu connais,Werenoi,68,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
21-06-2025,19,i like the way you kiss me,Artemas,93,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
21-06-2025,20,I love you,Dadju & Tayc,65,237866,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273f0af4b473392e424af058137
21-06-2025,21,GARS DU ZOO,UZI,68,165586,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2738957c7fcbd3b3a44213f8010
21-06-2025,22,Oh qu'elle est belle,Jul,69,220013,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61
21-06-2025,23,Michael Jordan,DA Uzi,69,223141,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273aed8622b122cd69944f478df
21-06-2025,24,Lose Control,Teddy Swims,87,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
21-06-2025,25,Faut pas,PLK,68,138933,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b273478b7d68b5755066144886e5
21-06-2025,26,Too Sweet,Hozier,86,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
21-06-2025,27,Training Season,Dua Lipa,78,209487,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273361debc2873b3aa493304b6d
21-06-2025,28,Ceux qu'on était,Pierre Garnier,57,174426,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
21-06-2025,29,Nous on sait,Pierre Garnier,58,181053,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
21-06-2025,30,Si No Estás,iñigo quintero,80,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
21-06-2025,31,Maudit,Werenoi,66,197568,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
21-06-2025,32,Avec classe (feat. Aya Nakamura & Trinix),Corneille & Aya Nakamura & Trinix,69,186071,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bc74132d7dc7929e022a7d4f
21-06-2025,33,TI TI TI,Gradur & SDM & Rsko,58,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
21-06-2025,34,BIRDS OF A FEATHER,Billie Eilish,94,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
21-06-2025,35,Pyramide,Werenoi,67,208405,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
21-06-2025,36,FLASHBACK,Favé,66,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
21-06-2025,37,Temps en temps,Zola & Koba LaD,64,153649,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273353d562215d48a6f5dbbeb45
21-06-2025,38,Casanova,Soolking & Gazo,73,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
21-06-2025,39,CŒUR DE ICE,Naps & Gazo,58,204080,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c802767b4d0635e41eeca23b
21-06-2025,40,Dolce Camara,Booba,65,178401,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560
21-06-2025,41,LOCO,GIMS,59,161354,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273fae52135c3e8f4e74580a960
21-06-2025,42,Please Please Please,Sabrina Carpenter,92,186365,single,2,TRUE,https://i.scdn.co/image/ab67616d0000b273de84adf0e48248ea2d769c3e
21-06-2025,43,Belong Together,Mark Ambor,88,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
21-06-2025,44,barcelona92,Green Montana,67,172280,album,18,TRUE,https://i.scdn.co/image/ab67616d0000b273344403ed94dcda43160ad0f3
21-06-2025,45,Bottega,Eva,58,178000,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732a30ba77c1c02c7f8755d2b5
21-06-2025,46,Parler tout bas,Bouss,58,201750,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2731664d57b9f230be7a34e4e3e
21-06-2025,47,TEXAS HOLD 'EM,Beyoncé,77,233456,album,27,TRUE,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
21-06-2025,48,The Door,Teddy Swims,81,212648,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
21-06-2025,49,SURVIE,Maes & Ninho,68,174530,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27310195a3a69d46b2d26fd150c
21-06-2025,50,Saiyan,Heuss L'enfoiré,61,189840,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273e867057ecb11903ffe53224b
22-06-2025,1,Imagine,Carbonne,78,165775,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c30a309dcc36ab8d5258c75b
22-06-2025,2,SPIDER,GIMS & DYSTINCT,78,188818,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff
22-06-2025,3,Gata Only,FloyyMenor & Cris Mj,93,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
22-06-2025,4,Mélanine,Heuss L'enfoiré,54,181973,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27326914a6e0c0bf91815d0fc24
22-06-2025,5,Wayeh,THEODORT,66,148786,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273d726484fcdb087409ded0765
22-06-2025,6,Hakayet,VEN1,57,158208,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9
22-06-2025,7,Aucune attache,KeBlack,72,161977,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734554f6ef4b73557ab553bc21
22-06-2025,8,Espresso,Sabrina Carpenter,96,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
22-06-2025,9,Boucan (feat. Franglish),KeBlack & Franglish,73,171216,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27378ed0170fe04ce8369809eb3
22-06-2025,10,Petit génie,Jungeli & Imen Es & Alonzo,75,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
22-06-2025,11,The Sound of Silence - CYRIL Remix,Disturbed & CYRIL,83,185238,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c
22-06-2025,12,Beautiful Things,Benson Boone,87,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
22-06-2025,13,Stumblin' In,CYRIL,85,213363,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
22-06-2025,14,I Don't Wanna Wait,David Guetta & OneRepublic,86,149667,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
22-06-2025,15,Position,Franglish,73,141226,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
22-06-2025,16,Confidences,Vacra & PLK,69,128197,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273926932217b903ec61c4ce2e9
22-06-2025,17,i like the way you kiss me,Artemas,93,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
22-06-2025,18,I love you,Dadju & Tayc,65,237866,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273f0af4b473392e424af058137
22-06-2025,19,MAMI WATA,Gazo & Tiakola,73,233240,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
22-06-2025,20,Tu connais,Werenoi,68,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
22-06-2025,21,Oh qu'elle est belle,Jul,69,220013,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61
22-06-2025,22,GARS DU ZOO,UZI,68,165586,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2738957c7fcbd3b3a44213f8010
22-06-2025,23,CŒUR DE ICE,Naps,21,204080,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2739f16f57edecf1cf0c335e075
22-06-2025,24,Training Season,Dua Lipa,78,209487,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273361debc2873b3aa493304b6d
22-06-2025,25,Michael Jordan,DA Uzi,69,223141,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273aed8622b122cd69944f478df
22-06-2025,26,Belong Together,Mark Ambor,88,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
22-06-2025,27,Faut pas,PLK,68,138933,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b273478b7d68b5755066144886e5
22-06-2025,28,Si No Estás,iñigo quintero,80,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
22-06-2025,29,Lose Control,Teddy Swims,88,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
22-06-2025,30,Ceux qu'on était,Pierre Garnier,57,174426,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
22-06-2025,31,Too Sweet,Hozier,86,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
22-06-2025,32,Maudit,Werenoi,66,197568,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
22-06-2025,33,The Door,Teddy Swims,81,212648,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
22-06-2025,34,Nous on sait,Pierre Garnier,59,181053,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
22-06-2025,35,Casanova,Soolking & Gazo,73,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
22-06-2025,36,Avec classe (feat. Aya Nakamura & Trinix),Corneille & Aya Nakamura & Trinix,69,186071,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bc74132d7dc7929e022a7d4f
22-06-2025,37,TI TI TI,Gradur & SDM & Rsko,60,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
22-06-2025,38,Une histoire,Naza,23,173266,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273920ab0fa3fcec2b4593226f4
22-06-2025,39,Temps en temps,Zola & Koba LaD,64,153649,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273353d562215d48a6f5dbbeb45
22-06-2025,40,Parler tout bas,Bouss,59,201750,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2731664d57b9f230be7a34e4e3e
22-06-2025,41,FLASHBACK,Favé,67,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
22-06-2025,42,TEXAS HOLD 'EM,Beyoncé,77,233456,album,27,TRUE,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
22-06-2025,43,Pyramide,Werenoi,67,208405,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
22-06-2025,44,Dolce Camara,Booba,65,178401,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560
22-06-2025,45,42,Aya Nakamura,52,175842,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27363f63e5e89228b35d881e9c8
22-06-2025,46,BIRDS OF A FEATHER,Billie Eilish,94,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
22-06-2025,47,Stargazing,Myles Smith,89,172533,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
22-06-2025,48,Bottega,Eva,58,178000,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732a30ba77c1c02c7f8755d2b5
22-06-2025,49,LOCO,GIMS,60,161354,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273fae52135c3e8f4e74580a960
22-06-2025,50,Mes Lovés,Ponko & Hamza,25,188717,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273631943a1b3bcf56d40297554
23-06-2025,1,Imagine,Carbonne,79,165775,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c30a309dcc36ab8d5258c75b
23-06-2025,2,SPIDER,GIMS & DYSTINCT,78,188818,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff
23-06-2025,3,Gata Only,FloyyMenor & Cris Mj,94,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
23-06-2025,4,Mélanine,Heuss L'enfoiré,55,181973,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27326914a6e0c0bf91815d0fc24
23-06-2025,5,Wayeh,THEODORT,67,148786,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273d726484fcdb087409ded0765
23-06-2025,6,Hakayet,VEN1,60,158208,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9
23-06-2025,7,Aucune attache,KeBlack,73,161977,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734554f6ef4b73557ab553bc21
23-06-2025,8,Espresso,Sabrina Carpenter,96,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
23-06-2025,9,Boucan (feat. Franglish),KeBlack & Franglish,74,171216,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27378ed0170fe04ce8369809eb3
23-06-2025,10,Petit génie,Jungeli & Imen Es & Alonzo,75,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
23-06-2025,11,The Sound of Silence - CYRIL Remix,Disturbed & CYRIL,83,185238,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c
23-06-2025,12,Beautiful Things,Benson Boone,88,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
23-06-2025,13,Stumblin' In,CYRIL,85,213363,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
23-06-2025,14,I Don't Wanna Wait,David Guetta & OneRepublic,86,149667,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
23-06-2025,15,Position,Franglish,73,141226,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
23-06-2025,16,Confidences,Vacra & PLK,70,128197,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273926932217b903ec61c4ce2e9
23-06-2025,17,i like the way you kiss me,Artemas,93,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
